idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,2,17.38,0,0,1,20
2,3,0,0,19.29,0,0,0,20
3,3,0,1,22.89,0,0,0,20
4,2,0,0,5.07,0,0,0,20
5,1,0,1,16.88,0,0,1,20
6,1,0,0,7.87,0,0,1,20
7,1,0,3,17.46,0,0,1,20
8,2,0,1,16.91,1,0,0,20
9,4,0,0,11.84,2,0,0,20
10,5,0,0,10.51,3,0,0,20
11,4,0,1,6.47,4,0,0,20
12,4,0,2,8.85,5,0,0,20
13,1,0,4,20.26,6,0,0,20
14,5,0,1,16.51,7,0,0,20
15,6,0,0,9.99,8,0,0,20
16,6,0,1,15.3,9,0,0,20
17,4,0,3,11.31,10,0,0,20
18,3,0,2,22.96,11,0,0,20
19,2,0,2,17.55,12,0,0,20
20,4,0,4,6.7,13,0,0,20
21,6,0,2,10.32,14,0,0,20
22,6,0,3,18.12,15,0,0,20
23,5,0,2,10.96,16,0,0,20
24,5,0,3,11.06,17,0,0,20
25,5,0,4,15.97,18,0,0,20
