idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,3,13.8,0,0,1,20
2,2,0,0,5.27,0,0,0,20
3,5,0,0,5.13,0,0,0,20
4,5,0,1,6.43,0,0,1,20
5,2,0,1,7.42,0,0,1,20
6,2,0,4,15.26,0,0,1,20
7,2,0,2,8.75,0,0,1,20
8,6,0,0,20.39,1,0,0,20
9,3,0,0,9.58,2,0,0,20
10,3,0,1,15.08,3,0,0,20
11,1,0,0,5.28,4,0,0,20
12,1,0,1,6.71,5,0,0,20
13,6,0,1,21.04,6,0,0,20
14,6,0,2,22.26,7,0,0,20
15,3,0,2,17.79,8,0,0,20
16,3,0,3,21.92,9,0,0,20
17,1,0,2,5.65,10,0,0,20
18,1,0,3,8.15,11,0,0,20
19,4,0,0,16.77,12,0,0,20
20,3,0,4,22.82,13,0,0,20
21,4,0,1,19.62,14,0,0,20
22,1,0,4,16.32,15,0,0,20
23,4,0,2,20.62,16,0,0,20
24,6,0,3,23.74,17,0,0,20
25,4,0,3,23.09,18,0,0,20
