idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,6.11,0,0,0,20
2,4,0,0,8.18,0,0,0,20
3,4,0,1,6.57,0,0,0,20
4,6,0,0,21.67,0,0,0,20
5,6,0,1,22.51,0,0,0,20
6,4,0,2,20.27,0,0,0,20
7,6,0,2,22.8,0,0,1,20
8,5,0,1,15.62,1,0,0,20
9,5,0,2,18.2,2,0,0,20
10,1,0,0,15.93,3,0,0,20
11,6,0,3,23.49,4,0,0,20
12,4,0,3,22.43,5,0,0,20
13,1,0,1,9.21,6,0,0,20
14,5,0,3,18.47,7,0,0,20
15,5,0,4,21.73,8,0,0,20
16,1,0,2,15.26,9,0,0,20
17,3,0,0,13.01,10,0,0,20
18,1,0,3,16.04,11,0,0,20
19,1,0,4,19.57,12,0,0,20
20,2,0,0,8.71,13,0,0,20
21,3,0,1,14.56,14,0,0,20
22,2,0,1,11.54,15,0,0,20
23,2,0,2,14.91,16,0,0,20
24,3,0,2,9.55,17,0,0,20
25,3,0,3,8.13,18,0,0,20
