idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,4,19.48,0,0,1,20
2,2,0,2,18.22,0,0,1,20
3,5,0,0,11.99,0,0,0,20
4,2,0,3,18.33,0,0,1,20
5,2,0,0,16.51,0,0,0,20
6,5,0,1,12.18,0,0,1,20
7,2,0,1,17.71,0,0,0,20
8,5,0,2,16.13,1,0,0,20
9,4,0,0,10.84,2,0,0,20
10,4,0,1,12.19,3,0,0,20
11,5,0,3,22.06,4,0,0,20
12,4,0,2,14.65,5,0,0,20
13,3,0,0,9.92,6,0,0,20
14,4,0,3,15.9,7,0,0,20
15,4,0,4,21.5,8,0,0,20
16,1,0,0,6.45,9,0,0,20
17,6,0,0,17.19,10,0,0,20
18,6,0,1,20.35,11,0,0,20
19,1,0,1,9.77,12,0,0,20
20,3,0,1,11.2,13,0,0,20
21,3,0,2,14.09,14,0,0,20
22,1,0,2,12.75,15,0,0,20
23,6,0,2,23.24,16,0,0,20
24,1,0,3,8.24,17,0,0,20
25,3,0,3,20.26,18,0,0,20
