idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,11.1,1,0,20,0,11.1
2,2,0,0,9.21,2,0,20,0,9.21
3,1,0,1,11.39,3,0,20,0,11.39
4,1,0,2,16.61,4,0,20,0,16.61
5,2,0,1,20.3,5,0,20,0,20.3
6,3,0,0,10.83,6,0,20,0,10.83
7,1,0,3,19.08,7,0,20,0,19.08
8,3,0,1,15.38,8,0,20,0,15.38
9,3,0,2,15.84,9,0,20,0,15.84
10,4,0,0,8.85,10,0,20,0,8.85
11,4,0,1,9.85,11,0,20,0,9.85
12,4,0,2,13.87,12,0,20,0,13.87
13,5,0,0,6.91,13,0,20,0,6.91
14,6,0,0,6.25,14,0,20,0,6.25
15,5,0,1,12.91,15,0,20,0,12.91
16,3,0,3,19.35,16,0,20,0,19.35
17,4,0,3,16.96,17,0,20,0,16.96
18,5,0,2,13.49,18,0,20,0,13.49
19,6,0,1,12.22,19,0,20,0,12.22
20,4,0,4,17.33,20,0,20,0,17.33
21,6,0,2,8.51,21,0,20,0,8.51
22,6,0,3,11.93,22,0,20,0,11.93
23,6,0,4,6.95,23,0,20,0,6.95
24,5,0,3,8.32,24,0,20,0,8.32
25,5,0,4,12.11,25,0,20,0,12.11
