idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,20.36,1,0,20,0,20.36
2,2,0,0,19.04,2,0,20,0,19.04
3,3,0,0,13.35,3,0,20,0,13.35
4,1,0,1,23.58,4,0,20,0,23.58
5,4,0,0,10.44,5,0,20,0,10.44
6,5,0,0,5.47,6,0,20,0,5.47
7,5,0,1,7.08,7,0,20,0,7.08
8,3,0,1,14.26,8,0,20,0,14.26
9,3,0,2,14.44,9,0,20,0,14.44
10,2,0,1,23.24,10,0,20,0,23.24
11,6,0,0,6.42,11,0,20,0,6.42
12,5,0,2,9.11,12,0,20,0,9.11
13,6,0,1,8.58,13,0,20,0,8.58
14,3,0,3,15.8,14,0,20,0,15.8
15,4,0,1,22.21,15,0,20,0,22.21
16,5,0,3,20.5,16,0,20,0,20.5
17,6,0,2,8.53,17,0,20,0,8.53
18,5,0,4,20.91,18,0,20,0,20.91
19,6,0,3,8.15,19,0,20,0,8.15
20,6,0,4,12.05,20,0,20,0,12.05
21,4,0,2,21.75,21,0,20,0,21.75
22,3,0,4,14.23,22,0,20,0,14.23
23,4,0,3,10.27,23,0,20,0,10.27
24,4,0,4,21.02,24,0,20,0,21.02
25,2,0,2,19.25,25,0,20,0,19.25
