idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,10.0,1,0,20,0,10.0
2,1,0,1,14.54,2,0,20,0,14.54
3,2,0,0,16.03,3,0,20,0,16.03
4,2,0,1,21.21,4,0,20,0,21.21
5,1,0,2,15.73,5,0,20,0,15.73
6,3,0,0,12.32,6,0,20,0,12.32
7,4,0,0,7.09,7,0,20,0,7.09
8,1,0,3,18.5,8,0,20,0,18.5
9,3,0,1,17.43,9,0,20,0,17.43
10,2,0,2,22.61,10,0,20,0,22.61
11,4,0,1,13.97,11,0,20,0,13.97
12,5,0,0,6.7,12,0,20,0,6.7
13,4,0,2,15.09,13,0,20,0,15.09
14,5,0,1,13.02,14,0,20,0,13.02
15,1,0,4,21.03,15,0,20,0,21.03
16,5,0,2,14.85,16,0,20,0,14.85
17,3,0,2,18.33,17,0,20,0,18.33
18,3,0,3,22.29,18,0,20,0,22.29
19,4,0,3,16.18,19,0,20,0,16.18
20,5,0,3,16.13,20,0,20,0,16.13
21,6,0,0,14.27,21,0,20,0,14.27
22,6,0,1,8.6,22,0,20,0,8.6
23,6,0,2,15.84,23,0,20,0,15.84
24,4,0,4,18.46,24,0,20,0,18.46
25,5,0,4,19.59,25,0,20,0,19.59
