idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,16.87,1,0,20,0,16.87
2,2,0,0,13.29,2,0,20,0,13.29
3,3,0,0,6.28,3,0,20,0,6.28
4,1,0,1,22.24,4,0,20,0,22.24
5,1,0,2,23.5,5,0,20,0,23.5
6,4,0,0,5.03,6,0,20,0,5.03
7,2,0,1,15.05,7,0,20,0,15.05
8,3,0,1,10.17,8,0,20,0,10.17
9,1,0,3,23.83,9,0,20,0,23.83
10,4,0,1,9.85,10,0,20,0,9.85
11,2,0,2,19.73,11,0,20,0,19.73
12,2,0,3,19.98,12,0,20,0,19.98
13,3,0,2,11.24,13,0,20,0,11.24
14,3,0,3,16.1,14,0,20,0,16.1
15,5,0,0,9.65,15,0,20,0,9.65
16,2,0,4,23.67,16,0,20,0,23.67
17,4,0,2,12.3,17,0,20,0,12.3
18,3,0,4,22.69,18,0,20,0,22.69
19,6,0,0,5.19,19,0,20,0,5.19
20,6,0,1,5.5,20,0,20,0,5.5
21,6,0,2,6.79,21,0,20,0,6.79
22,5,0,1,12.25,22,0,20,0,12.25
23,6,0,3,5.42,23,0,20,0,5.42
24,4,0,3,21.93,24,0,20,0,21.93
25,5,0,2,6.81,25,0,20,0,6.81
