idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,13.3,1,0,20,0,13.3
2,1,0,1,8.14,2,0,20,2,208.14
3,2,0,0,8.2,3,0,20,2,208.2
4,2,0,1,11.45,4,0,20,3,311.45
5,3,0,0,19.3,5,0,20,1,119.3
6,4,0,0,9.5,6,0,20,0,9.5
7,2,0,2,16.78,7,0,20,3,316.78
8,5,0,0,5.11,8,0,20,0,5.11
9,1,0,2,10.23,9,0,20,2,210.23
10,2,0,3,18.91,10,0,20,3,318.91
11,2,0,4,19.91,11,0,20,3,319.91
12,4,0,1,11.41,12,0,20,0,11.41
13,4,0,2,10.26,13,0,20,1,110.26
14,5,0,1,5.56,14,0,20,0,5.56
15,4,0,3,11.58,15,0,20,1,111.58
16,1,0,3,12.84,16,0,20,2,212.84
17,1,0,4,19.22,17,0,20,3,319.22
18,3,0,1,20.92,18,0,20,2,220.92000000000002
19,3,0,2,16.54,19,0,20,3,316.54
20,4,0,4,15.94,20,0,20,3,315.94
21,3,0,3,21.8,21,0,20,3,321.8
22,5,0,2,10.72,22,0,20,2,210.72
23,6,0,0,16.15,23,0,20,0,16.15
24,5,0,3,20.97,24,0,20,3,320.97
25,6,0,1,17.89,25,0,20,0,17.89
