idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,11.19,1,0,20,3,311.19
2,2,0,0,22.12,2,0,20,0,22.12
3,2,0,1,23.03,3,0,20,0,23.03
4,3,0,0,11.8,4,0,20,0,11.8
5,2,0,2,5.43,5,0,20,3,305.43
6,3,0,1,23.59,6,0,20,1,123.59
7,4,0,0,12.39,7,0,20,1,112.39
8,1,0,1,18.01,8,0,20,3,318.01
9,5,0,0,17.09,9,0,20,0,17.09
10,1,0,2,23.87,10,0,20,3,323.87
11,3,0,2,12.47,11,0,20,2,212.47
12,2,0,3,11.61,12,0,20,3,311.61
13,3,0,3,5.17,13,0,20,3,305.17
14,2,0,4,23.68,14,0,20,3,323.68
15,4,0,1,9.49,15,0,20,2,209.49
16,5,0,1,20.44,16,0,20,0,20.44
17,4,0,2,10.27,17,0,20,2,210.27
18,4,0,3,23.03,18,0,20,2,223.03
19,5,0,2,18.54,19,0,20,1,118.53999999999999
20,6,0,0,11.87,20,0,20,0,11.87
21,5,0,3,15.07,21,0,20,2,215.07
22,6,0,1,16.56,22,0,20,0,16.56
23,6,0,2,22.41,23,0,20,1,122.41
24,6,0,3,12.8,24,0,20,0,12.8
25,6,0,4,10.19,25,0,20,1,110.19
