idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,6.79,1,0,20,2,206.79
2,1,0,1,19.15,2,0,20,2,219.15
3,2,0,0,8.4,3,0,20,1,108.4
4,2,0,1,11.71,4,0,20,1,111.71000000000001
5,1,0,2,23.58,5,0,20,2,223.57999999999998
6,3,0,0,9.73,6,0,20,1,109.73
7,3,0,1,11.33,7,0,20,1,111.33
8,1,0,3,22.36,8,0,20,3,322.36
9,4,0,0,9.56,9,0,20,1,109.56
10,2,0,2,13.3,10,0,20,1,113.3
11,2,0,3,18.95,11,0,20,3,318.95
12,3,0,2,13.17,12,0,20,3,313.17
13,4,0,1,9.88,13,0,20,3,309.88
14,5,0,0,12.76,14,0,20,2,212.76
15,6,0,0,5.79,15,0,20,0,5.79
16,6,0,1,6.32,16,0,20,2,206.32
17,6,0,2,16.18,17,0,20,1,116.18
18,5,0,1,5.82,18,0,20,2,205.82
19,3,0,3,13.88,19,0,20,3,313.88
20,6,0,3,17.36,20,0,20,1,117.36
21,5,0,2,9.02,21,0,20,1,109.02
22,6,0,4,12.01,22,0,20,2,212.01
23,2,0,4,20.17,23,0,20,3,320.17
24,3,0,4,15.27,24,0,20,3,315.27
25,4,0,2,15.0,25,0,20,3,315.0
