idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,5.1,1,0,20,0,5.1
2,1,0,1,10.6,2,0,20,3,310.6
3,2,0,0,21.42,3,0,20,1,121.42
4,3,0,0,15.14,4,0,20,1,115.14
5,1,0,2,22.75,5,0,20,3,322.75
6,2,0,1,12.96,6,0,20,3,312.96
7,4,0,0,6.31,7,0,20,1,106.31
8,4,0,1,13.23,8,0,20,1,113.23
9,5,0,0,9.59,9,0,20,1,109.59
10,2,0,2,13.84,10,0,20,3,313.84
11,3,0,1,12.93,11,0,20,3,312.93
12,4,0,2,5.26,12,0,20,2,205.26
13,6,0,0,17.99,13,0,20,0,17.99
14,2,0,3,15.82,14,0,20,3,315.82
15,4,0,3,16.4,15,0,20,2,216.4
16,1,0,3,22.81,16,0,20,3,322.81
17,3,0,2,14.56,17,0,20,3,314.56
18,3,0,3,15.26,18,0,20,3,315.26
19,5,0,1,12.62,19,0,20,2,212.62
20,6,0,1,7.05,20,0,20,1,107.05
21,6,0,2,15.03,21,0,20,0,15.03
22,6,0,3,23.4,22,0,20,1,123.4
23,5,0,2,6.23,23,0,20,2,206.23
24,4,0,4,8.58,24,0,20,3,308.58
25,5,0,3,23.78,25,0,20,2,223.78
