idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,4,20.93,0,0,1,20
2,1,0,2,14.0,0,0,1,20
3,1,0,1,9.97,0,0,1,20
4,1,0,0,9.1,0,0,0,20
5,1,0,3,17.14,0,0,1,20
6,5,0,0,16.65,1,0,0,20
7,5,0,1,19.95,2,0,0,20
8,2,0,0,21.45,3,0,0,20
9,3,0,0,17.6,4,0,0,20
10,6,0,0,19.92,5,0,0,20
11,3,0,1,19.52,6,0,0,20
12,5,0,2,20.98,7,0,0,20
13,2,0,1,5.35,8,0,0,20
14,3,0,2,14.88,9,0,0,20
15,2,0,2,7.99,10,0,0,20
16,4,0,0,7.87,11,0,0,20
17,2,0,3,14.87,12,0,0,20
18,6,0,1,21.5,13,0,0,20
19,3,0,3,18.56,14,0,0,20
20,4,0,1,17.84,15,0,0,20
21,6,0,2,22.62,16,0,0,20
22,2,0,4,9.82,17,0,0,20
23,4,0,2,13.89,18,0,0,20
24,3,0,4,19.55,19,0,0,20
25,4,0,3,6.96,20,0,0,20
