idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,2,22.77,0,1,20,0,22.77
2,1,0,3,23.23,0,1,20,0,23.23
3,1,0,0,15.02,0,0,20,0,15.02
4,3,0,0,5.68,0,0,20,0,5.68
5,1,0,1,11.18,0,0,20,0,11.18
6,3,0,1,15.5,1,0,20,0,15.5
7,2,0,0,10.53,2,0,20,0,10.53
8,3,0,2,20.92,3,0,20,0,20.92
9,4,0,0,7.16,4,0,20,0,7.16
10,5,0,0,6.39,5,0,20,0,6.39
11,2,0,1,13.2,6,0,20,0,13.2
12,2,0,2,16.07,7,0,20,0,16.07
13,6,0,0,5.03,8,0,20,0,5.03
14,4,0,1,11.84,9,0,20,0,11.84
15,4,0,2,13.33,10,0,20,0,13.33
16,5,0,1,9.52,11,0,20,0,9.52
17,2,0,3,17.81,12,0,20,0,17.81
18,2,0,4,18.12,13,0,20,0,18.12
19,4,0,3,16.79,14,0,20,0,16.79
20,5,0,2,15.39,15,0,20,0,15.39
21,6,0,1,7.48,16,0,20,0,7.48
22,6,0,2,5.88,17,0,20,0,5.88
23,4,0,4,19.92,18,0,20,0,19.92
24,1,0,4,23.67,19,0,20,0,23.67
25,5,0,3,18.65,20,0,20,0,18.65
