idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,21.08,0,0,0,20
2,5,0,1,21.93,0,0,0,20
3,4,0,0,5.19,0,0,0,20
4,4,0,1,5.55,0,0,0,20
5,4,0,2,11.4,0,0,1,20
6,5,0,2,23.4,1,0,0,20
7,1,0,0,10.28,2,0,0,20
8,5,0,3,23.65,3,0,0,20
9,4,0,3,20.0,4,0,0,20
10,1,0,1,15.66,5,0,0,20
11,2,0,0,18.8,6,0,0,20
12,3,0,0,10.61,7,0,0,20
13,4,0,4,20.17,8,0,0,20
14,1,0,2,18.45,9,0,0,20
15,3,0,1,17.07,10,0,0,20
16,6,0,0,6.13,11,0,0,20
17,6,0,1,16.59,12,0,0,20
18,6,0,2,16.51,13,0,0,20
19,6,0,3,15.52,14,0,0,20
20,6,0,4,10.16,15,0,0,20
21,3,0,2,11.46,16,0,0,20
22,2,0,1,20.55,17,0,0,20
23,1,0,3,19.79,18,0,0,20
24,3,0,3,19.88,19,0,0,20
25,3,0,4,12.86,20,0,0,20
