idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,1,17.05,0,1,20,0,17.05
2,2,0,0,7.76,0,0,20,0,7.76
3,4,0,2,17.85,0,1,20,0,17.85
4,4,0,3,20.17,0,1,20,0,20.17
5,4,0,0,10.42,0,0,20,0,10.42
6,2,0,1,19.64,1,0,20,0,19.64
7,1,0,0,15.64,2,0,20,0,15.64
8,3,0,0,5.51,3,0,20,0,5.51
9,3,0,1,5.52,4,0,20,0,5.52
10,1,0,1,19.29,5,0,20,0,19.29
11,2,0,2,20.86,6,0,20,0,20.86
12,3,0,2,9.95,7,0,20,0,9.95
13,5,0,0,8.57,8,0,20,0,8.57
14,3,0,3,16.42,9,0,20,0,16.42
15,6,0,0,7.57,10,0,20,0,7.57
16,3,0,4,18.93,11,0,20,0,18.93
17,2,0,3,21.85,12,0,20,0,21.85
18,5,0,1,12.81,13,0,20,0,12.81
19,5,0,2,17.35,14,0,20,0,17.35
20,2,0,4,23.41,15,0,20,0,23.41
21,6,0,1,10.91,16,0,20,0,10.91
22,4,0,4,21.09,17,0,20,0,21.09
23,6,0,2,8.34,18,0,20,0,8.34
24,6,0,3,17.11,19,0,20,0,17.11
25,6,0,4,9.05,20,0,20,0,9.05
