idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,14.37,0,0,0,20
2,5,0,2,16.5,0,0,1,20
3,4,0,0,9.32,0,0,0,20
4,5,0,1,15.06,0,0,1,20
5,5,0,3,17.7,0,0,1,20
6,1,0,0,6.35,1,0,0,20
7,5,0,4,18.87,2,0,0,20
8,6,0,0,16.75,3,0,0,20
9,6,0,1,19.78,4,0,0,20
10,3,0,0,12.07,5,0,0,20
11,3,0,1,13.38,6,0,0,20
12,2,0,0,11.71,7,0,0,20
13,6,0,2,18.11,8,0,0,20
14,6,0,3,21.06,9,0,0,20
15,3,0,2,18.98,10,0,0,20
16,2,0,1,14.95,11,0,0,20
17,3,0,3,15.87,12,0,0,20
18,3,0,4,16.73,13,0,0,20
19,4,0,1,11.9,14,0,0,20
20,2,0,2,16.91,15,0,0,20
21,4,0,2,14.95,16,0,0,20
22,1,0,1,13.35,17,0,0,20
23,2,0,3,15.89,18,0,0,20
24,1,0,2,9.3,19,0,0,20
25,1,0,3,14.32,20,0,0,20
