idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,3,9.46,0,0,1,20
2,4,0,4,22.69,0,0,1,20
3,4,0,2,9.09,0,0,1,20
4,4,0,0,6.94,0,0,0,20
5,4,0,1,8.92,0,0,1,20
6,5,0,0,18.09,1,0,0,20
7,1,0,0,8.19,2,0,0,20
8,3,0,0,12.5,3,0,0,20
9,1,0,1,12.27,4,0,0,20
10,5,0,1,18.76,5,0,0,20
11,5,0,2,23.34,6,0,0,20
12,6,0,0,23.16,7,0,0,20
13,3,0,1,19.96,8,0,0,20
14,1,0,2,13.23,9,0,0,20
15,2,0,0,6.27,10,0,0,20
16,3,0,2,20.54,11,0,0,20
17,3,0,3,22.19,12,0,0,20
18,1,0,3,13.29,13,0,0,20
19,1,0,4,16.03,14,0,0,20
20,2,0,1,15.62,15,0,0,20
21,2,0,2,9.58,16,0,0,20
22,2,0,3,15.66,17,0,0,20
23,2,0,4,12.61,18,0,0,20
24,3,0,4,16.07,19,0,0,20
25,6,0,1,21.95,20,0,0,20
