idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,6.52,0,0,0,20
2,4,0,1,19.46,0,0,0,20
3,4,0,3,13.89,0,0,1,20
4,4,0,2,12.18,0,0,0,20
5,4,0,4,22.82,0,0,1,20
6,3,0,0,9.34,1,0,0,20
7,1,0,0,5.56,2,0,0,20
8,3,0,1,9.47,3,0,0,20
9,3,0,2,15.17,4,0,0,20
10,1,0,1,11.39,5,0,0,20
11,2,0,0,5.9,6,0,0,20
12,2,0,1,8.83,7,0,0,20
13,3,0,3,17.9,8,0,0,20
14,5,0,0,12.96,9,0,0,20
15,1,0,2,7.19,10,0,0,20
16,6,0,0,23.39,11,0,0,20
17,3,0,4,23.03,12,0,0,20
18,1,0,3,5.55,13,0,0,20
19,5,0,1,14.6,14,0,0,20
20,6,0,1,23.82,15,0,0,20
21,1,0,4,6.53,16,0,0,20
22,5,0,2,22.06,17,0,0,20
23,2,0,2,17.18,18,0,0,20
24,2,0,3,14.41,19,0,0,20
25,2,0,4,8.95,20,0,0,20
