idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,21.41,0,0,0,20
2,6,0,0,13.94,0,0,0,20
3,2,0,1,20.86,0,0,0,20
4,1,0,0,8.51,0,0,0,20
5,6,0,1,15.53,0,0,0,20
6,6,0,2,16.82,1,0,0,20
7,2,0,2,23.77,2,0,0,20
8,6,0,3,22.0,3,0,0,20
9,1,0,1,19.03,4,0,0,20
10,1,0,2,20.46,5,0,0,20
11,6,0,4,22.85,6,0,0,20
12,5,0,0,8.01,7,0,0,20
13,3,0,0,5.78,8,0,0,20
14,5,0,1,8.41,9,0,0,20
15,5,0,2,9.77,10,0,0,20
16,3,0,1,9.13,11,0,0,20
17,4,0,0,5.19,12,0,0,20
18,5,0,3,16.18,13,0,0,20
19,3,0,2,6.59,14,0,0,20
20,4,0,1,6.05,15,0,0,20
21,5,0,4,19.62,16,0,0,20
22,3,0,3,13.8,17,0,0,20
23,1,0,3,20.85,18,0,0,20
24,3,0,4,17.01,19,0,0,20
25,4,0,2,15.1,20,0,0,20
