idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,1,6.59,0,0,1,20
2,5,0,4,19.67,0,0,1,20
3,5,0,2,6.84,0,0,1,20
4,5,0,3,18.97,0,0,1,20
5,5,0,0,6.2,0,0,0,20
6,1,0,0,6.18,1,0,0,20
7,1,0,1,9.46,2,0,0,20
8,1,0,2,16.88,3,0,0,20
9,1,0,3,23.27,4,0,0,20
10,2,0,0,9.99,5,0,0,20
11,4,0,0,15.29,6,0,0,20
12,2,0,1,8.84,7,0,0,20
13,6,0,0,23.15,8,0,0,20
14,4,0,1,21.59,9,0,0,20
15,1,0,4,16.0,10,0,0,20
16,2,0,2,18.58,11,0,0,20
17,2,0,3,14.92,12,0,0,20
18,4,0,2,20.33,13,0,0,20
19,3,0,0,9.28,14,0,0,20
20,3,0,1,11.86,15,0,0,20
21,3,0,2,15.97,16,0,0,20
22,3,0,3,20.45,17,0,0,20
23,2,0,4,12.27,18,0,0,20
24,4,0,3,11.48,19,0,0,20
25,4,0,4,8.55,20,0,0,20
