idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,5.19,0,0,0,20
2,1,0,1,10.91,0,0,1,20
3,5,0,0,9.09,0,0,0,20
4,3,0,3,16.73,0,0,1,20
5,3,0,0,19.51,0,0,0,20
6,3,0,4,17.44,0,0,1,20
7,3,0,2,15.18,0,0,1,20
8,3,0,1,15.11,0,0,0,20
9,5,0,1,7.99,0,0,0,20
10,1,0,2,22.0,0,0,1,20
11,2,0,0,20.19,1,0,0,20
12,6,0,0,16.09,2,0,0,20
13,2,0,1,22.75,3,0,0,20
14,4,0,0,8.53,4,0,0,20
15,2,0,2,5.62,5,0,0,20
16,2,0,3,7.09,6,0,0,20
17,6,0,1,18.77,7,0,0,20
18,4,0,1,10.8,8,0,0,20
19,1,0,3,22.18,9,0,0,20
20,2,0,4,5.18,10,0,0,20
21,6,0,2,19.52,11,0,0,20
22,4,0,2,15.8,12,0,0,20
23,5,0,2,12.12,13,0,0,20
24,5,0,3,11.31,14,0,0,20
25,1,0,4,22.68,15,0,0,20
26,5,0,4,13.03,16,0,0,20
27,4,0,3,16.82,17,0,0,20
