idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,12.57,0,0,0,20
2,4,0,2,23.98,0,0,1,20
3,5,0,0,20.0,0,0,0,20
4,4,0,1,21.0,0,0,0,20
5,5,0,4,18.22,0,0,1,20
6,5,0,1,16.22,0,0,0,20
7,5,0,3,15.71,0,0,1,20
8,5,0,2,14.68,0,0,0,20
9,1,0,1,12.19,0,0,1,20
10,1,0,0,6.23,0,0,0,20
11,6,0,0,13.29,1,0,0,20
12,6,0,1,23.97,2,0,0,20
13,2,0,0,12.22,3,0,0,20
14,6,0,2,15.41,4,0,0,20
15,6,0,3,15.94,5,0,0,20
16,2,0,1,13.61,6,0,0,20
17,6,0,4,16.23,7,0,0,20
18,3,0,0,5.14,8,0,0,20
19,1,0,2,12.67,9,0,0,20
20,3,0,1,12.62,10,0,0,20
21,2,0,2,8.29,11,0,0,20
22,1,0,3,21.3,12,0,0,20
23,2,0,3,13.58,13,0,0,20
24,3,0,2,9.07,14,0,0,20
25,2,0,4,20.78,15,0,0,20
26,3,0,3,5.29,16,0,0,20
27,3,0,4,11.99,17,0,0,20
