idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,3,11.89,0,1,20,0,11.89
2,3,0,2,10.4,0,1,20,0,10.4
3,3,0,4,15.76,0,1,20,0,15.76
4,3,0,1,9.16,0,1,20,0,9.16
5,3,0,0,5.66,0,0,20,0,5.66
6,1,0,0,12.81,1,0,20,0,12.81
7,1,0,1,14.35,2,0,20,0,14.35
8,2,0,0,16.81,3,0,20,0,16.81
9,2,0,1,20.99,4,0,20,0,20.99
10,1,0,2,17.99,5,0,20,0,17.99
11,4,0,0,6.56,6,0,20,0,6.56
12,4,0,1,12.94,7,0,20,0,12.94
13,1,0,3,18.5,8,0,20,0,18.5
14,5,0,0,7.38,9,0,20,0,7.38
15,5,0,1,8.73,10,0,20,0,8.73
16,6,0,0,7.26,11,0,20,0,7.26
17,4,0,2,20.29,12,0,20,0,20.29
18,5,0,2,15.88,13,0,20,0,15.88
19,6,0,1,12.12,14,0,20,0,12.12
20,6,0,2,11.0,15,0,20,0,11.0
21,5,0,3,16.67,16,0,20,0,16.67
22,6,0,3,8.5,17,0,20,0,8.5
23,6,0,4,14.14,18,0,20,0,14.14
24,5,0,4,15.37,19,0,20,0,15.37
25,4,0,3,7.16,20,0,20,0,7.16
26,4,0,4,11.97,21,0,20,0,11.97
27,2,0,2,16.57,22,0,20,0,16.57
