idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,2,0,2,12.07,0,1,20,0,12.07
2,2,0,3,13.37,0,1,20,0,13.37
3,5,0,0,7.1,0,0,20,0,7.1
4,2,0,1,10.36,0,1,20,0,10.36
5,2,0,0,10.16,0,0,20,0,10.16
6,5,0,1,23.94,1,0,20,0,23.94
7,1,0,0,10.38,2,0,20,0,10.38
8,3,0,0,6.27,3,0,20,0,6.27
9,1,0,1,23.53,4,0,20,0,23.53
10,3,0,1,14.63,5,0,20,0,14.63
11,4,0,0,5.68,6,0,20,0,5.68
12,3,0,2,19.26,7,0,20,0,19.26
13,4,0,1,10.61,8,0,20,0,10.61
14,2,0,4,18.57,9,0,20,0,18.57
15,6,0,0,5.94,10,0,20,0,5.94
16,6,0,1,9.41,11,0,20,0,9.41
17,4,0,2,17.01,12,0,20,0,17.01
18,4,0,3,18.15,13,0,20,0,18.15
19,6,0,2,6.18,14,0,20,0,6.18
20,6,0,3,7.97,15,0,20,0,7.97
21,4,0,4,18.53,16,0,20,0,18.53
22,3,0,3,9.43,17,0,20,0,9.43
23,3,0,4,18.42,18,0,20,0,18.42
24,1,0,2,15.8,19,0,20,0,15.8
25,1,0,3,14.47,20,0,20,0,14.47
26,1,0,4,9.99,21,0,20,0,9.99
27,5,0,2,13.41,22,0,20,0,13.41
