idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,0,16.81,0,0,20,0,16.81
2,3,0,3,21.52,0,1,20,0,21.52
3,3,0,2,17.86,0,1,20,0,17.86
4,3,0,1,17.2,0,1,20,0,17.2
5,3,0,4,22.9,0,1,20,0,22.9
6,1,0,0,12.39,1,0,20,0,12.39
7,2,0,0,8.33,2,0,20,0,8.33
8,2,0,1,12.3,3,0,20,0,12.3
9,1,0,1,18.45,4,0,20,0,18.45
10,2,0,2,12.46,5,0,20,0,12.46
11,1,0,2,20.45,6,0,20,0,20.45
12,2,0,3,18.2,7,0,20,0,18.2
13,4,0,0,10.5,8,0,20,0,10.5
14,5,0,0,10.08,9,0,20,0,10.08
15,6,0,0,8.86,10,0,20,0,8.86
16,5,0,1,10.14,11,0,20,0,10.14
17,4,0,1,15.98,12,0,20,0,15.98
18,6,0,1,6.85,13,0,20,0,6.85
19,1,0,3,21.79,14,0,20,0,21.79
20,5,0,2,15.51,15,0,20,0,15.51
21,6,0,2,6.08,16,0,20,0,6.08
22,1,0,4,22.42,17,0,20,0,22.42
23,2,0,4,23.23,18,0,20,0,23.23
24,4,0,2,17.94,19,0,20,0,17.94
25,4,0,3,19.27,20,0,20,0,19.27
26,5,0,3,15.61,21,0,20,0,15.61
27,4,0,4,23.44,22,0,20,0,23.44
