idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,3,13.32,0,1,20,0,13.32
2,3,0,1,6.37,0,1,20,0,6.37
3,3,0,0,5.44,0,0,20,0,5.44
4,3,0,2,10.59,0,1,20,0,10.59
5,3,0,4,21.89,0,1,20,0,21.89
6,1,0,0,20.32,1,0,20,0,20.32
7,1,0,1,24.0,2,0,20,0,24.0
8,2,0,0,12.25,3,0,20,0,12.25
9,4,0,0,12.2,4,0,20,0,12.2
10,5,0,0,5.69,5,0,20,0,5.69
11,2,0,1,23.77,6,0,20,0,23.77
12,4,0,1,16.08,7,0,20,0,16.08
13,5,0,1,7.67,8,0,20,0,7.67
14,4,0,2,23.12,9,0,20,0,23.12
15,5,0,2,17.55,10,0,20,0,17.55
16,6,0,0,13.66,11,0,20,0,13.66
17,6,0,1,9.91,12,0,20,0,9.91
18,6,0,2,6.79,13,0,20,0,6.79
19,6,0,3,6.17,14,0,20,0,6.17
20,5,0,3,20.52,15,0,20,0,20.52
21,6,0,4,16.12,16,0,20,0,16.12
22,5,0,4,6.3,17,0,20,0,6.3
23,4,0,3,15.46,18,0,20,0,15.46
24,4,0,4,13.93,19,0,20,0,13.93
25,2,0,2,22.98,20,0,20,0,22.98
26,2,0,3,6.95,21,0,20,0,6.95
27,2,0,4,22.3,22,0,20,0,22.3
