idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,2,19.75,0,1,20,0,19.75
2,1,0,0,18.82,0,0,20,0,18.82
3,4,0,1,8.74,0,1,20,0,8.74
4,1,0,1,17.22,0,0,20,0,17.22
5,4,0,0,7.69,0,0,20,0,7.69
6,2,0,0,5.6,1,0,20,0,5.6
7,2,0,1,16.66,2,0,20,0,16.66
8,1,0,3,22.84,3,0,20,0,22.84
9,3,0,0,14.97,4,0,20,0,14.97
10,3,0,1,15.64,5,0,20,0,15.64
11,2,0,2,19.52,6,0,20,0,19.52
12,3,0,2,18.78,7,0,20,0,18.78
13,5,0,0,7.42,8,0,20,0,7.42
14,4,0,2,9.2,9,0,20,0,9.2
15,4,0,3,9.79,10,0,20,0,9.79
16,6,0,0,5.13,11,0,20,0,5.13
17,2,0,3,22.24,12,0,20,0,22.24
18,6,0,1,5.56,13,0,20,0,5.56
19,1,0,4,23.22,14,0,20,0,23.22
20,2,0,4,22.37,15,0,20,0,22.37
21,4,0,4,13.13,16,0,20,0,13.13
22,5,0,1,17.5,17,0,20,0,17.5
23,6,0,2,15.24,18,0,20,0,15.24
24,6,0,3,6.84,19,0,20,0,6.84
25,5,0,2,11.35,20,0,20,0,11.35
26,6,0,4,7.69,21,0,20,0,7.69
27,3,0,3,22.4,22,0,20,0,22.4
