idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,6,0,0,6.72,0,0,20,0,6.72
2,6,0,2,21.86,0,1,20,0,21.86
3,6,0,1,17.08,0,1,20,0,17.08
4,1,0,0,12.77,1,0,20,0,12.77
5,1,0,1,23.08,2,0,20,0,23.08
6,2,0,0,16.14,3,0,20,0,16.14
7,3,0,0,14.44,4,0,20,0,14.44
8,4,0,0,9.1,5,0,20,0,9.1
9,2,0,1,17.27,6,0,20,0,17.27
10,2,0,2,19.11,7,0,20,0,19.11
11,4,0,1,13.02,8,0,20,0,13.02
12,5,0,0,12.77,9,0,20,0,12.77
13,5,0,1,10.51,10,0,20,0,10.51
14,2,0,3,21.04,11,0,20,0,21.04
15,3,0,1,20.18,12,0,20,0,20.18
16,4,0,2,17.94,13,0,20,0,17.94
17,5,0,2,17.88,14,0,20,0,17.88
18,4,0,3,19.97,15,0,20,0,19.97
19,5,0,3,18.2,16,0,20,0,18.2
20,5,0,4,17.81,17,0,20,0,17.81
21,4,0,4,7.93,18,0,20,0,7.93
22,6,0,3,22.03,19,0,20,0,22.03
23,6,0,4,22.63,20,0,20,0,22.63
