idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,7.14,0,0,20,0,7.14
2,2,0,0,11.29,0,0,20,0,11.29
3,2,0,1,23.12,0,0,20,0,23.12
4,1,0,1,18.89,1,0,20,0,18.89
5,1,0,2,20.3,2,0,20,0,20.3
6,3,0,0,6.12,3,0,20,0,6.12
7,3,0,1,14.82,4,0,20,0,14.82
8,4,0,0,5.97,5,0,20,0,5.97
9,1,0,3,20.55,6,0,20,0,20.55
10,3,0,2,16.83,7,0,20,0,16.83
11,3,0,3,21.03,8,0,20,0,21.03
12,4,0,1,22.78,9,0,20,0,22.78
13,5,0,0,8.27,10,0,20,0,8.27
14,5,0,1,20.81,11,0,20,0,20.81
15,5,0,2,21.87,12,0,20,0,21.87
16,6,0,0,18.75,13,0,20,0,18.75
17,6,0,1,6.86,14,0,20,0,6.86
18,6,0,2,11.26,15,0,20,0,11.26
19,2,0,2,23.94,16,0,20,0,23.94
20,6,0,3,7.38,17,0,20,0,7.38
21,6,0,4,14.77,18,0,20,0,14.77
22,1,0,4,18.51,19,0,20,0,18.51
23,3,0,4,19.89,20,0,20,0,19.89
