idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,11.16,0,0,0,20
2,3,0,1,15.29,0,0,0,20
3,3,0,2,19.84,0,0,0,20
4,4,0,0,8.14,0,0,0,20
5,3,0,3,21.56,0,0,1,20
6,4,0,1,11.95,1,0,0,20
7,1,0,0,6.67,2,0,0,20
8,5,0,0,18.99,3,0,0,20
9,2,0,0,9.52,4,0,0,20
10,4,0,2,12.57,5,0,0,20
11,3,0,4,23.93,6,0,0,20
12,4,0,3,15.25,7,0,0,20
13,2,0,1,11.36,8,0,0,20
14,5,0,1,20.19,9,0,0,20
15,5,0,2,22.73,10,0,0,20
16,1,0,1,5.11,11,0,0,20
17,2,0,2,15.08,12,0,0,20
18,6,0,0,17.31,13,0,0,20
19,6,0,1,19.0,14,0,0,20
20,6,0,2,20.14,15,0,0,20
21,5,0,3,22.01,16,0,0,20
22,4,0,4,17.14,17,0,0,20
23,1,0,2,12.6,18,0,0,20
