idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,5.12,0,0,0,20
2,6,0,0,11.12,0,0,0,20
3,6,0,1,19.44,0,0,0,20
4,6,0,2,23.48,0,0,0,20
5,3,0,1,6.68,0,0,1,20
6,1,0,0,10.38,1,0,0,20
7,1,0,1,18.01,2,0,0,20
8,2,0,0,18.92,3,0,0,20
9,1,0,2,7.7,4,0,0,20
10,3,0,2,7.32,5,0,0,20
11,4,0,0,12.51,6,0,0,20
12,5,0,0,11.58,7,0,0,20
13,5,0,1,10.82,8,0,0,20
14,5,0,2,7.68,9,0,0,20
15,4,0,1,15.86,10,0,0,20
16,4,0,2,17.77,11,0,0,20
17,4,0,3,19.17,12,0,0,20
18,5,0,3,13.0,13,0,0,20
19,5,0,4,13.97,14,0,0,20
20,3,0,3,7.76,15,0,0,20
21,4,0,4,19.46,16,0,0,20
22,2,0,1,21.05,17,0,0,20
23,3,0,4,13.77,18,0,0,20
