idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,17.68,0,0,0,20
2,6,0,3,15.97,0,0,1,20
3,6,0,4,19.09,0,0,1,20
4,6,0,2,9.46,0,0,1,20
5,6,0,1,8.86,0,0,0,20
6,1,0,0,11.64,1,0,0,20
7,1,0,1,18.14,2,0,0,20
8,2,0,0,13.3,3,0,0,20
9,3,0,0,9.07,4,0,0,20
10,2,0,1,14.22,5,0,0,20
11,4,0,0,9.04,6,0,0,20
12,1,0,2,20.8,7,0,0,20
13,3,0,1,12.79,8,0,0,20
14,2,0,2,20.13,9,0,0,20
15,3,0,2,14.17,10,0,0,20
16,4,0,1,11.33,11,0,0,20
17,5,0,0,9.32,12,0,0,20
18,4,0,2,13.91,13,0,0,20
19,5,0,1,9.06,14,0,0,20
20,1,0,3,21.87,15,0,0,20
21,1,0,4,22.95,16,0,0,20
22,5,0,2,8.95,17,0,0,20
23,3,0,3,18.62,18,0,0,20
