idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,1,16.08,0,0,1,20
2,2,0,0,13.7,0,0,0,20
3,2,0,2,18.87,0,0,1,20
4,4,0,0,13.57,0,0,0,20
5,2,0,3,19.6,0,0,1,20
6,1,0,0,6.39,1,0,0,20
7,1,0,1,11.26,2,0,0,20
8,4,0,1,18.21,3,0,0,20
9,5,0,0,15.98,4,0,0,20
10,1,0,2,13.63,5,0,0,20
11,1,0,3,13.66,6,0,0,20
12,6,0,0,20.25,7,0,0,20
13,6,0,1,22.57,8,0,0,20
14,1,0,4,12.85,9,0,0,20
15,2,0,4,20.45,10,0,0,20
16,3,0,0,6.68,11,0,0,20
17,3,0,1,10.36,12,0,0,20
18,4,0,2,20.03,13,0,0,20
19,6,0,2,21.69,14,0,0,20
20,5,0,1,19.26,15,0,0,20
21,3,0,2,15.43,16,0,0,20
22,3,0,3,7.73,17,0,0,20
23,3,0,4,20.44,18,0,0,20
