idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,16.08,1,0,0,20
2,4,0,0,8.4,2,0,0,20
3,1,0,1,18.61,3,0,0,20
4,2,0,0,6.77,4,0,0,20
5,1,0,2,21.38,5,0,0,20
6,6,0,0,18.9,6,0,0,20
7,1,0,3,8.53,7,0,0,20
8,6,0,1,20.53,8,0,0,20
9,4,0,1,10.17,9,0,0,20
10,6,0,2,22.03,10,0,0,20
11,6,0,3,23.19,11,0,0,20
12,2,0,1,7.25,12,0,0,20
13,2,0,2,9.67,13,0,0,20
14,3,0,0,7.19,14,0,0,20
15,4,0,2,18.01,15,0,0,20
16,4,0,3,22.78,16,0,0,20
17,5,0,0,5.22,17,0,0,20
18,3,0,1,7.57,18,0,0,20
19,2,0,3,13.47,19,0,0,20
20,2,0,4,22.12,20,0,0,20
21,5,0,1,6.53,21,0,0,20
22,1,0,4,7.48,22,0,0,20
23,3,0,2,10.15,23,0,0,20
24,5,0,2,6.97,24,0,0,20
25,3,0,3,11.23,25,0,0,20
