idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,5.76,1,0,0,20
2,1,0,1,10.47,2,0,0,20
3,5,0,0,15.0,3,0,0,20
4,5,0,1,15.4,4,0,0,20
5,2,0,0,6.17,5,0,0,20
6,1,0,2,8.13,6,0,0,20
7,2,0,1,7.1,7,0,0,20
8,4,0,0,13.23,8,0,0,20
9,1,0,3,11.86,9,0,0,20
10,4,0,1,15.07,10,0,0,20
11,5,0,2,23.27,11,0,0,20
12,1,0,4,12.77,12,0,0,20
13,6,0,0,18.01,13,0,0,20
14,4,0,2,16.33,14,0,0,20
15,3,0,0,9.71,15,0,0,20
16,4,0,3,22.64,16,0,0,20
17,6,0,1,20.1,17,0,0,20
18,3,0,1,14.15,18,0,0,20
19,2,0,2,11.88,19,0,0,20
20,3,0,2,16.27,20,0,0,20
21,4,0,4,23.79,21,0,0,20
22,6,0,2,23.1,22,0,0,20
23,2,0,3,8.61,23,0,0,20
24,2,0,4,13.91,24,0,0,20
25,3,0,3,17.62,25,0,0,20
