idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,10.0,1,0,0,20
2,3,0,0,14.54,2,0,0,20
3,4,0,0,16.03,3,0,0,20
4,4,0,1,21.21,4,0,0,20
5,5,0,0,15.73,5,0,0,20
6,1,0,1,12.32,6,0,0,20
7,2,0,0,7.09,7,0,0,20
8,4,0,2,18.5,8,0,0,20
9,5,0,1,17.43,9,0,0,20
10,4,0,3,22.61,10,0,0,20
11,3,0,1,13.97,11,0,0,20
12,6,0,0,6.7,12,0,0,20
13,3,0,2,15.09,13,0,0,20
14,1,0,2,13.02,14,0,0,20
15,5,0,2,21.03,15,0,0,20
16,2,0,1,14.85,16,0,0,20
17,3,0,3,18.33,17,0,0,20
18,6,0,1,22.29,18,0,0,20
19,2,0,2,16.18,19,0,0,20
20,2,0,3,16.13,20,0,0,20
21,1,0,3,14.27,21,0,0,20
22,1,0,4,8.6,22,0,0,20
23,2,0,4,15.84,23,0,0,20
24,3,0,4,18.46,24,0,0,20
25,5,0,3,19.59,25,0,0,20
