idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,17.21,0,0,0,20
2,5,0,0,9.84,0,0,0,20
3,1,0,1,21.28,0,0,0,20
4,2,0,2,8.07,0,0,1,20
5,2,0,0,6.88,0,0,0,20
6,2,0,4,12.97,0,0,1,20
7,5,0,1,13.63,0,0,0,20
8,2,0,3,9.13,0,0,1,20
9,2,0,1,6.35,0,0,0,20
10,1,0,2,19.82,0,0,0,20
11,1,0,3,22.35,1,0,0,20
12,5,0,2,20.67,2,0,0,20
13,3,0,0,8.33,3,0,0,20
14,3,0,1,11.54,4,0,0,20
15,3,0,2,13.56,5,0,0,20
16,3,0,3,12.09,6,0,0,20
17,4,0,0,9.06,7,0,0,20
18,3,0,4,18.91,8,0,0,20
19,6,0,0,16.77,9,0,0,20
20,4,0,1,15.2,10,0,0,20
21,4,0,2,16.75,11,0,0,20
22,4,0,3,18.74,12,0,0,20
23,1,0,4,23.51,13,0,0,20
24,6,0,1,17.76,14,0,0,20
25,6,0,2,7.94,15,0,0,20
