idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,3,10.79,0,0,1,20
2,2,0,2,22.65,0,0,1,20
3,6,0,0,5.92,0,0,0,20
4,6,0,1,15.18,0,0,0,20
5,2,0,1,20.23,0,0,1,20
6,4,0,0,5.22,0,0,1,20
7,6,0,2,15.68,0,0,2,20
8,2,0,0,17.11,0,0,0,20
9,4,0,2,8.16,0,0,1,20
10,4,0,1,6.22,0,0,1,20
11,3,0,0,11.97,1,0,0,20
12,6,0,3,20.54,2,0,0,20
13,1,0,0,9.79,3,0,0,20
14,6,0,4,22.49,4,0,0,20
15,2,0,3,23.38,5,0,0,20
16,5,0,0,17.23,6,0,0,20
17,5,0,1,21.63,7,0,0,20
18,3,0,1,16.01,8,0,0,20
19,3,0,2,18.27,9,0,0,20
20,4,0,4,11.44,10,0,0,20
21,3,0,3,18.71,11,0,0,20
22,1,0,1,12.39,12,0,0,20
23,3,0,4,22.03,13,0,0,20
24,1,0,2,6.47,14,0,0,20
25,1,0,3,17.34,15,0,0,20
