idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,8.68,0,0,0,20
2,6,0,0,10.23,0,0,0,20
3,4,0,4,16.16,0,0,1,20
4,6,0,1,23.78,0,0,0,20
5,4,0,1,14.39,0,0,0,20
6,4,0,2,5.37,0,0,0,20
7,6,0,4,14.46,0,0,1,20
8,6,0,3,13.93,0,0,1,20
9,6,0,2,12.97,0,0,0,20
10,4,0,3,15.42,0,0,0,20
11,5,0,0,18.66,1,0,0,20
12,1,0,0,6.37,2,0,0,20
13,5,0,1,19.76,3,0,0,20
14,5,0,2,19.88,4,0,0,20
15,1,0,1,7.09,5,0,0,20
16,5,0,3,22.67,6,0,0,20
17,2,0,0,5.15,7,0,0,20
18,1,0,2,19.85,8,0,0,20
19,3,0,0,15.73,9,0,0,20
20,2,0,1,9.08,10,0,0,20
21,3,0,1,20.17,11,0,0,20
22,3,0,2,20.1,12,0,0,20
23,1,0,3,15.14,13,0,0,20
24,2,0,2,11.19,14,0,0,20
25,1,0,4,15.72,15,0,0,20
