idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,4,18.45,0,0,1,20
2,1,0,0,9.5,0,0,0,20
3,6,0,2,10.03,0,0,1,20
4,2,0,0,12.8,0,0,0,20
5,2,0,1,12.79,0,0,0,20
6,6,0,0,8.68,0,0,0,20
7,2,0,2,14.88,0,0,1,20
8,6,0,1,9.26,0,0,1,20
9,2,0,3,15.72,0,0,1,20
10,6,0,3,20.76,0,0,1,20
11,1,0,1,19.88,1,0,0,20
12,3,0,0,19.48,2,0,0,20
13,5,0,0,13.96,3,0,0,20
14,6,0,4,23.56,4,0,0,20
15,3,0,1,7.97,5,0,0,20
16,4,0,0,8.48,6,0,0,20
17,5,0,1,19.24,7,0,0,20
18,1,0,2,23.79,8,0,0,20
19,4,0,1,12.59,9,0,0,20
20,3,0,2,5.98,10,0,0,20
21,4,0,2,17.1,11,0,0,20
22,5,0,2,22.43,12,0,0,20
23,5,0,3,21.61,13,0,0,20
24,3,0,3,14.1,14,0,0,20
25,3,0,4,9.15,15,0,0,20
