idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,17.36,0,0,0,20
2,2,0,0,13.75,0,0,0,20
3,3,0,1,7.26,0,0,0,20
4,2,0,1,9.67,0,0,0,20
5,3,0,4,20.53,0,0,1,20
6,3,0,2,20.57,0,0,0,20
7,2,0,4,10.39,0,0,1,20
8,2,0,2,7.31,0,0,0,20
9,3,0,3,15.09,0,0,0,20
10,2,0,3,9.79,0,0,1,20
11,1,0,0,22.27,1,0,0,20
12,1,0,1,22.87,2,0,0,20
13,4,0,0,18.42,3,0,0,20
14,4,0,1,21.24,4,0,0,20
15,1,0,2,5.63,5,0,0,20
16,1,0,3,11.9,6,0,0,20
17,6,0,0,20.51,7,0,0,20
18,5,0,0,5.73,8,0,0,20
19,1,0,4,15.89,9,0,0,20
20,5,0,1,13.34,10,0,0,20
21,5,0,2,19.45,11,0,0,20
22,5,0,3,15.55,12,0,0,20
23,6,0,1,22.09,13,0,0,20
24,5,0,4,11.75,14,0,0,20
25,4,0,2,7.65,15,0,0,20
