idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,11.17,0,0,0,20
2,6,0,0,10.62,0,0,0,20
3,3,0,0,22.97,0,0,0,20
4,2,0,1,8.7,0,0,0,20
5,3,0,1,15.24,0,0,0,20
6,3,0,4,21.35,0,0,1,20
7,3,0,3,20.57,0,0,1,20
8,3,0,2,20.33,0,0,0,20
9,2,0,2,7.11,0,0,0,20
10,6,0,1,11.79,0,0,2,20
11,2,0,3,8.64,1,0,0,20
12,1,0,0,6.36,2,0,0,20
13,5,0,0,11.59,3,0,0,20
14,1,0,1,8.76,4,0,0,20
15,6,0,2,12.36,5,0,0,20
16,6,0,3,17.3,6,0,0,20
17,6,0,4,19.47,7,0,0,20
18,5,0,1,14.75,8,0,0,20
19,4,0,0,10.8,9,0,0,20
20,1,0,2,8.84,10,0,0,20
21,5,0,2,17.57,11,0,0,20
22,4,0,1,11.29,12,0,0,20
23,4,0,2,15.83,13,0,0,20
24,1,0,3,13.77,14,0,0,20
25,1,0,4,14.21,15,0,0,20
