idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,4,23.89,0,0,1,20
2,3,0,1,9.91,0,0,1,20
3,3,0,4,21.22,0,0,1,20
4,5,0,0,21.71,0,0,0,20
5,3,0,0,8.98,0,0,1,20
6,5,0,1,14.15,0,0,0,20
7,5,0,2,20.11,0,0,0,20
8,5,0,3,11.45,0,0,0,20
9,3,0,3,18.79,0,0,1,20
10,3,0,2,15.07,0,0,1,20
11,1,0,0,23.18,1,0,0,20
12,2,0,0,19.3,2,0,0,20
13,2,0,1,9.16,3,0,0,20
14,2,0,2,15.05,4,0,0,20
15,2,0,3,18.95,5,0,0,20
16,4,0,0,11.76,6,0,0,20
17,6,0,0,8.26,7,0,0,20
18,4,0,1,18.76,8,0,0,20
19,1,0,1,5.47,9,0,0,20
20,6,0,1,14.31,10,0,0,20
21,2,0,4,19.11,11,0,0,20
22,1,0,2,8.79,12,0,0,20
23,1,0,3,6.49,13,0,0,20
24,1,0,4,8.63,14,0,0,20
25,4,0,2,21.15,15,0,0,20
