idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,16.74,0,0,0,20
2,5,0,0,6.62,0,0,0,20
3,1,0,1,9.65,0,0,0,20
4,6,0,3,21.09,0,0,1,20
5,5,0,2,8.64,0,0,1,20
6,5,0,1,7.46,0,0,1,20
7,6,0,2,17.0,0,0,1,20
8,6,0,0,17.32,0,0,0,20
9,6,0,1,16.74,0,0,0,20
10,1,0,2,14.47,0,0,1,20
11,4,0,0,15.98,1,0,0,20
12,4,0,1,17.31,2,0,0,20
13,4,0,2,20.62,3,0,0,20
14,4,0,3,21.31,4,0,0,20
15,1,0,3,18.59,5,0,0,20
16,5,0,3,17.63,6,0,0,20
17,2,0,0,8.21,7,0,0,20
18,4,0,4,22.85,8,0,0,20
19,2,0,1,17.12,9,0,0,20
20,2,0,2,8.56,10,0,0,20
21,3,0,0,5.85,11,0,0,20
22,2,0,3,16.93,12,0,0,20
23,3,0,1,5.37,13,0,0,20
24,3,0,2,6.3,14,0,0,20
25,2,0,4,16.65,15,0,0,20
