idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,11.67,1,0,20,0,11.67
2,1,0,1,17.45,2,0,20,0,17.45
3,2,0,0,12.9,3,0,20,0,12.9
4,2,0,1,14.06,4,0,20,0,14.06
5,1,0,2,18.64,5,0,20,0,18.64
6,2,0,2,14.8,6,0,20,0,14.8
7,3,0,0,14.0,7,0,20,0,14.0
8,1,0,3,21.64,8,0,20,0,21.64
9,2,0,3,19.87,9,0,20,0,19.87
10,4,0,0,6.35,10,0,20,0,6.35
11,4,0,1,9.05,11,0,20,0,9.05
12,5,0,0,5.25,12,0,20,0,5.25
13,2,0,4,20.81,13,0,20,0,20.81
14,4,0,2,11.25,14,0,20,0,11.25
15,3,0,1,16.34,15,0,20,0,16.34
16,3,0,2,19.93,16,0,20,0,19.93
17,4,0,3,18.35,17,0,20,0,18.35
18,1,0,4,22.5,18,0,20,0,22.5
19,5,0,1,14.27,19,0,20,0,14.27
20,3,0,3,21.02,20,0,20,0,21.02
