idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,15.22,1,0,20,0,15.22
2,1,0,1,22.85,2,0,20,0,22.85
3,2,0,0,14.68,3,0,20,0,14.68
4,3,0,0,6.79,4,0,20,0,6.79
5,4,0,0,5.45,5,0,20,0,5.45
6,4,0,1,6.22,6,0,20,0,6.22
7,3,0,1,13.76,7,0,20,0,13.76
8,4,0,2,7.1,8,0,20,0,7.1
9,4,0,3,9.54,9,0,20,0,9.54
10,2,0,1,21.14,10,0,20,0,21.14
11,5,0,0,12.62,11,0,20,0,12.62
12,3,0,2,16.6,12,0,20,0,16.6
13,4,0,4,9.95,13,0,20,0,9.95
14,2,0,2,21.42,14,0,20,0,21.42
15,3,0,3,17.08,15,0,20,0,17.08
16,5,0,1,13.28,16,0,20,0,13.28
17,5,0,2,13.49,17,0,20,0,13.49
18,6,0,0,11.98,18,0,20,0,11.98
19,3,0,4,20.1,19,0,20,0,20.1
20,6,0,1,5.66,20,0,20,0,5.66
