idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,5.81,1,0,20,0,5.81
2,1,0,1,18.49,2,0,20,0,18.49
3,2,0,0,21.85,3,0,20,0,21.85
4,2,0,1,22.39,4,0,20,0,22.39
5,1,0,2,18.85,5,0,20,0,18.85
6,3,0,0,15.83,6,0,20,0,15.83
7,2,0,2,23.08,7,0,20,0,23.08
8,4,0,0,10.33,8,0,20,0,10.33
9,5,0,0,9.16,9,0,20,0,9.16
10,4,0,1,12.05,10,0,20,0,12.05
11,3,0,1,16.01,11,0,20,0,16.01
12,4,0,2,14.19,12,0,20,0,14.19
13,5,0,1,9.44,13,0,20,0,9.44
14,5,0,2,12.94,14,0,20,0,12.94
15,6,0,0,8.72,15,0,20,0,8.72
16,3,0,2,18.25,16,0,20,0,18.25
17,6,0,1,6.4,17,0,20,0,6.4
18,1,0,3,20.78,18,0,20,0,20.78
19,6,0,2,11.7,19,0,20,0,11.7
20,4,0,3,17.7,20,0,20,0,17.7
