idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,20.77,1,0,20,0,20.77
2,2,0,0,10.3,2,0,20,0,10.3
3,3,0,0,10.16,3,0,20,0,10.16
4,2,0,1,14.27,4,0,20,0,14.27
5,2,0,2,15.05,5,0,20,0,15.05
6,3,0,1,10.68,6,0,20,0,10.68
7,3,0,2,11.34,7,0,20,0,11.34
8,4,0,0,7.09,8,0,20,0,7.09
9,1,0,1,21.18,9,0,20,0,21.18
10,3,0,3,12.22,10,0,20,0,12.22
11,2,0,3,16.51,11,0,20,0,16.51
12,4,0,1,10.14,12,0,20,0,10.14
13,4,0,2,12.13,13,0,20,0,12.13
14,5,0,0,9.2,14,0,20,0,9.2
15,5,0,1,10.56,15,0,20,0,10.56
16,1,0,2,23.31,16,0,20,0,23.31
17,6,0,0,9.38,17,0,20,0,9.38
18,6,0,1,7.13,18,0,20,0,7.13
19,5,0,2,11.23,19,0,20,0,11.23
20,2,0,4,18.21,20,0,20,0,18.21
