idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,8.63,1,0,20,0,8.63
2,1,0,1,17.67,2,0,20,0,17.67
3,2,0,0,13.4,3,0,20,0,13.4
4,1,0,2,22.38,4,0,20,0,22.38
5,3,0,0,12.45,5,0,20,0,12.45
6,2,0,1,15.85,6,0,20,0,15.85
7,2,0,2,19.86,7,0,20,0,19.86
8,1,0,3,23.02,8,0,20,0,23.02
9,4,0,0,10.25,9,0,20,0,10.25
10,4,0,1,11.85,10,0,20,0,11.85
11,2,0,3,21.8,11,0,20,0,21.8
12,3,0,1,18.49,12,0,20,0,18.49
13,5,0,0,6.8,13,0,20,0,6.8
14,6,0,0,6.16,14,0,20,0,6.16
15,1,0,4,23.17,15,0,20,0,23.17
16,4,0,2,16.31,16,0,20,0,16.31
17,3,0,2,21.43,17,0,20,0,21.43
18,6,0,1,5.56,18,0,20,0,5.56
19,5,0,1,7.87,19,0,20,0,7.87
20,5,0,2,14.81,20,0,20,0,14.81
