idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,16.04,1,0,20,0,16.04
2,2,0,0,11.8,2,0,20,0,11.8
3,2,0,1,14.99,3,0,20,0,14.99
4,1,0,1,18.82,4,0,20,0,18.82
5,1,0,2,20.04,5,0,20,0,20.04
6,2,0,2,15.12,6,0,20,0,15.12
7,2,0,3,15.86,7,0,20,0,15.86
8,2,0,4,17.82,8,0,20,0,17.82
9,3,0,0,17.49,9,0,20,0,17.49
10,4,0,0,5.85,10,0,20,0,5.85
11,4,0,1,7.7,11,0,20,0,7.7
12,4,0,2,17.4,12,0,20,0,17.4
13,1,0,3,23.3,13,0,20,0,23.3
14,5,0,0,9.93,14,0,20,0,9.93
15,3,0,1,21.53,15,0,20,0,21.53
16,4,0,3,19.6,16,0,20,0,19.6
17,6,0,0,6.89,17,0,20,0,6.89
18,5,0,1,10.33,18,0,20,0,10.33
19,5,0,2,16.29,19,0,20,0,16.29
20,3,0,2,21.54,20,0,20,0,21.54
