idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,22.37,1,0,20,0,22.37
2,2,0,0,20.61,2,0,20,0,20.61
3,3,0,0,8.85,3,0,20,0,8.85
4,3,0,1,16.17,4,0,20,0,16.17
5,4,0,0,14.18,5,0,20,0,14.18
6,4,0,1,15.29,6,0,20,0,15.29
7,5,0,0,10.24,7,0,20,0,10.24
8,3,0,2,20.53,8,0,20,0,20.53
9,6,0,0,7.43,9,0,20,0,7.43
10,5,0,1,10.47,10,0,20,0,10.47
11,6,0,1,5.27,11,0,20,0,5.27
12,4,0,2,16.3,12,0,20,0,16.3
13,6,0,2,8.9,13,0,20,0,8.9
14,5,0,2,14.3,14,0,20,0,14.3
15,6,0,3,7.41,15,0,20,0,7.41
16,2,0,1,22.19,16,0,20,0,22.19
17,5,0,3,14.92,17,0,20,0,14.92
18,6,0,4,8.5,18,0,20,0,8.5
19,1,0,1,23.38,19,0,20,0,23.38
20,5,0,4,12.33,20,0,20,0,12.33
