idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,15.98,0,0,0,20
2,1,0,3,15.99,0,0,1,20
3,1,0,4,16.48,0,0,1,20
4,1,0,1,14.51,0,0,1,20
5,5,0,1,19.11,0,0,1,20
6,1,0,0,8.2,0,0,1,20
7,1,0,2,15.5,0,0,1,20
8,2,0,0,12.39,1,0,0,20
9,5,0,2,19.33,2,0,0,20
10,5,0,3,23.5,3,0,0,20
11,2,0,1,19.17,4,0,0,20
12,6,0,0,21.11,5,0,0,20
13,6,0,1,20.71,6,0,0,20
14,2,0,2,11.01,7,0,0,20
15,3,0,0,6.93,8,0,0,20
16,3,0,1,9.99,9,0,0,20
17,6,0,2,21.25,10,0,0,20
18,4,0,0,6.53,11,0,0,20
19,2,0,3,21.08,12,0,0,20
20,3,0,2,16.52,13,0,0,20
21,5,0,4,23.69,14,0,0,20
22,4,0,1,13.01,15,0,0,20
23,4,0,2,16.4,16,0,0,20
24,2,0,4,19.18,17,0,0,20
25,3,0,3,18.81,18,0,0,20
