idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,13.26,0,0,0,20
2,6,0,0,17.94,0,0,0,20
3,2,0,3,17.78,0,0,1,20
4,6,0,1,10.29,0,0,0,20
5,2,0,2,16.63,0,0,1,20
6,2,0,4,18.26,0,0,1,20
7,2,0,1,14.92,0,0,0,20
8,6,0,2,19.72,1,0,0,20
9,4,0,0,10.61,2,0,0,20
10,3,0,0,7.75,3,0,0,20
11,3,0,1,11.03,4,0,0,20
12,1,0,0,5.39,5,0,0,20
13,6,0,3,20.81,6,0,0,20
14,5,0,0,17.71,7,0,0,20
15,3,0,2,13.03,8,0,0,20
16,4,0,1,11.19,9,0,0,20
17,6,0,4,23.82,10,0,0,20
18,3,0,3,17.67,11,0,0,20
19,4,0,2,15.23,12,0,0,20
20,3,0,4,22.04,13,0,0,20
21,1,0,1,14.01,14,0,0,20
22,1,0,2,8.65,15,0,0,20
23,1,0,3,6.25,16,0,0,20
