idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,8.34,0,0,0,20
2,5,0,1,18.67,0,0,1,20
3,3,0,4,15.93,0,0,1,20
4,3,0,3,12.35,0,0,1,20
5,3,0,0,7.07,0,0,0,20
6,3,0,1,8.94,0,0,1,20
7,3,0,2,11.34,0,0,1,20
8,6,0,0,23.48,1,0,0,20
9,1,0,0,8.22,2,0,0,20
10,6,0,1,23.64,3,0,0,20
11,1,0,1,17.94,4,0,0,20
12,4,0,0,15.44,5,0,0,20
13,2,0,0,14.58,6,0,0,20
14,1,0,2,6.81,7,0,0,20
15,4,0,1,16.45,8,0,0,20
16,1,0,3,6.86,9,0,0,20
17,2,0,1,11.15,10,0,0,20
18,1,0,4,6.52,11,0,0,20
19,6,0,2,23.71,12,0,0,20
20,4,0,2,20.0,13,0,0,20
21,2,0,2,17.94,14,0,0,20
22,4,0,3,21.46,15,0,0,20
23,4,0,4,21.46,16,0,0,20
