idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,17.19,0,0,0,20
2,1,0,1,12.65,0,0,1,20
3,1,0,3,16.13,0,0,1,20
4,1,0,0,6.43,0,0,0,20
5,4,0,1,20.46,0,0,0,20
6,1,0,2,15.36,0,0,1,20
7,4,0,2,22.56,0,0,1,20
8,2,0,0,8.18,1,0,0,20
9,2,0,1,5.6,2,0,0,20
10,2,0,2,14.43,3,0,0,20
11,5,0,0,10.17,4,0,0,20
12,6,0,0,18.57,5,0,0,20
13,6,0,1,20.83,6,0,0,20
14,5,0,1,14.4,7,0,0,20
15,2,0,3,15.68,8,0,0,20
16,3,0,0,6.12,9,0,0,20
17,3,0,1,6.11,10,0,0,20
18,3,0,2,12.06,11,0,0,20
19,5,0,2,20.22,12,0,0,20
20,6,0,2,21.8,13,0,0,20
21,3,0,3,8.36,14,0,0,20
22,3,0,4,8.43,15,0,0,20
23,5,0,3,23.57,16,0,0,20
