idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,6.35,0,0,0,20
2,2,0,0,15.89,0,0,0,20
3,3,0,0,21.83,0,0,0,20
4,2,0,1,17.42,0,0,1,20
5,2,0,3,23.35,0,0,1,20
6,3,0,1,14.32,0,0,0,20
7,2,0,2,21.71,0,0,1,20
8,2,0,4,23.78,1,0,0,20
9,6,0,0,12.39,2,0,0,20
10,3,0,2,22.83,3,0,0,20
11,4,0,0,7.18,4,0,0,20
12,6,0,1,14.85,5,0,0,20
13,4,0,1,6.73,6,0,0,20
14,6,0,2,18.58,7,0,0,20
15,4,0,2,9.77,8,0,0,20
16,4,0,3,17.68,9,0,0,20
17,4,0,4,14.95,10,0,0,20
18,6,0,3,20.53,11,0,0,20
19,1,0,1,16.76,12,0,0,20
20,5,0,0,10.29,13,0,0,20
21,5,0,1,15.1,14,0,0,20
22,5,0,2,8.65,15,0,0,20
23,5,0,3,13.95,16,0,0,20
