idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,8.81,2,208.81,1,0,20
2,1,0,1,16.01,3,316.01,2,0,20
3,2,0,0,14.24,1,114.24,3,0,20
4,2,0,1,17.09,1,117.09,4,0,20
5,2,0,2,23.89,1,123.89,5,0,20
6,2,0,3,19.27,2,219.27,6,0,20
7,3,0,0,20.77,2,220.77,7,0,20
8,4,0,0,17.89,1,117.89,8,0,20
9,5,0,0,15.96,1,115.96000000000001,9,0,20
10,4,0,1,15.08,2,215.08,10,0,20
11,6,0,0,13.58,0,13.58,11,0,20
12,5,0,1,16.68,1,116.68,12,0,20
13,6,0,1,16.71,0,16.71,13,0,20
14,6,0,2,9.09,1,109.09,14,0,20
15,5,0,2,14.08,2,214.08,15,0,20
16,3,0,1,10.46,3,310.46,16,0,20
17,6,0,3,16.55,1,116.55,17,0,20
18,1,0,2,23.91,3,323.91,18,0,20
19,6,0,4,13.05,1,113.05,19,0,20
20,3,0,2,18.51,3,318.51,20,0,20
21,5,0,3,5.65,0,5.65,21,0,20
22,5,0,4,7.68,0,7.68,22,0,20
23,4,0,2,8.64,0,8.64,23,0,20
