idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,15.31,1,0,20,0,15.31
2,1,0,1,21.5,2,0,20,2,221.5
3,2,0,0,23.45,3,0,20,3,323.45
4,1,0,2,18.21,4,0,20,3,318.21
5,3,0,0,19.94,5,0,20,3,319.94
6,4,0,0,15.13,6,0,20,0,15.13
7,4,0,1,18.77,7,0,20,0,18.77
8,4,0,2,11.16,8,0,20,1,111.16
9,5,0,0,8.14,9,0,20,1,108.14
10,5,0,1,9.58,10,0,20,1,109.58
11,3,0,1,20.77,11,0,20,3,320.77
12,4,0,3,21.2,12,0,20,2,221.2
13,5,0,2,8.8,13,0,20,3,308.8
14,6,0,0,13.61,14,0,20,1,113.61
15,6,0,1,16.28,15,0,20,0,16.28
16,6,0,2,17.87,16,0,20,2,217.87
17,6,0,3,15.34,17,0,20,1,115.34
18,6,0,4,12.13,18,0,20,2,212.13
19,4,0,4,20.01,19,0,20,1,120.01
20,5,0,3,6.1,20,0,20,0,6.1
21,5,0,4,18.57,21,0,20,1,118.57
22,3,0,2,5.76,22,0,20,2,205.76
23,3,0,3,12.8,23,0,20,1,112.8
