idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,16.06,0,0,0,20
2,4,0,3,21.61,0,0,1,20
3,4,0,0,17.43,0,0,0,20
4,6,0,0,17.07,0,0,0,20
5,6,0,1,13.72,0,0,0,20
6,3,0,0,21.1,0,0,0,20
7,3,0,1,11.14,0,0,0,20
8,2,0,1,12.69,0,0,0,20
9,4,0,2,21.13,0,0,1,20
10,6,0,2,15.31,0,0,0,20
11,4,0,1,20.51,0,0,0,20
12,4,0,4,23.68,0,0,1,20
13,3,0,2,7.6,0,0,0,20
14,6,0,3,16.8,0,0,2,20
15,3,0,3,8.16,0,0,1,20
16,6,0,4,21.9,1,0,0,20
17,2,0,2,21.2,2,0,0,20
18,2,0,3,21.83,3,0,0,20
19,1,0,0,6.23,4,0,0,20
20,5,0,0,10.3,5,0,0,20
21,5,0,1,10.37,6,0,0,20
22,5,0,2,15.87,7,0,0,20
23,3,0,4,10.14,8,0,0,20
24,1,0,1,8.63,9,0,0,20
25,1,0,2,7.96,10,0,0,20
