idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,22.34,0,0,0,20
2,4,0,1,14.81,0,0,0,20
3,4,0,2,7.94,0,0,0,20
4,1,0,0,16.15,0,0,0,20
5,5,0,0,20.81,0,0,0,20
6,3,0,2,20.24,0,0,1,20
7,3,0,1,11.02,0,0,1,20
8,5,0,1,13.58,0,0,0,20
9,5,0,2,13.3,0,0,0,20
10,1,0,1,15.55,0,0,0,20
11,3,0,4,23.25,0,0,1,20
12,5,0,3,17.21,0,0,1,20
13,3,0,3,21.19,0,0,1,20
14,3,0,0,9.18,0,0,1,20
15,5,0,4,18.79,0,0,1,20
16,1,0,2,18.48,1,0,0,20
17,6,0,0,16.45,2,0,0,20
18,4,0,3,9.94,3,0,0,20
19,6,0,1,17.84,4,0,0,20
20,4,0,4,11.24,5,0,0,20
21,2,0,0,12.79,6,0,0,20
22,2,0,1,12.43,7,0,0,20
23,6,0,2,18.42,8,0,0,20
24,1,0,3,23.1,9,0,0,20
25,2,0,2,7.05,10,0,0,20
