idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,20.97,0,0,0,20
2,3,0,1,11.34,0,0,0,20
3,1,0,0,8.93,0,0,0,20
4,3,0,2,19.91,0,0,1,20
5,5,0,4,13.9,0,0,1,20
6,1,0,1,22.88,0,0,0,20
7,3,0,3,20.88,0,0,1,20
8,5,0,0,23.4,0,0,0,20
9,1,0,2,21.06,0,0,0,20
10,3,0,4,22.91,0,0,1,20
11,5,0,1,10.04,0,0,0,20
12,5,0,3,13.64,0,0,1,20
13,1,0,3,14.55,0,0,0,20
14,5,0,2,12.65,0,0,1,20
15,1,0,4,9.16,0,0,0,20
16,2,0,0,21.09,1,0,0,20
17,2,0,1,9.71,2,0,0,20
18,6,0,0,20.33,3,0,0,20
19,2,0,2,9.82,4,0,0,20
20,2,0,3,16.94,5,0,0,20
21,4,0,0,9.14,6,0,0,20
22,4,0,1,17.76,7,0,0,20
23,2,0,4,11.77,8,0,0,20
24,4,0,2,14.21,9,0,0,20
25,4,0,3,18.33,10,0,0,20
