idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,8.49,0,0,0,20
2,6,0,1,10.29,0,0,0,20
3,5,0,0,17.39,0,0,0,20
4,2,0,0,10.45,0,0,0,20
5,5,0,1,23.68,0,0,0,20
6,3,0,0,6.64,0,0,0,20
7,3,0,2,13.22,0,0,1,20
8,2,0,1,9.45,0,0,0,20
9,2,0,2,21.09,0,0,0,20
10,3,0,1,8.32,0,0,1,20
11,2,0,3,22.16,0,0,0,20
12,5,0,2,23.69,0,0,1,20
13,2,0,4,22.99,0,0,2,20
14,6,0,3,19.99,0,0,1,20
15,6,0,2,17.69,0,0,1,20
16,3,0,3,14.55,1,0,0,20
17,4,0,0,8.73,2,0,0,20
18,4,0,1,13.25,3,0,0,20
19,1,0,0,8.44,4,0,0,20
20,1,0,1,8.77,5,0,0,20
21,1,0,2,5.79,6,0,0,20
22,1,0,3,9.52,7,0,0,20
23,6,0,4,21.83,8,0,0,20
24,1,0,4,9.53,9,0,0,20
25,3,0,4,22.33,10,0,0,20
