idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,4,12.96,0,0,1,20
2,3,0,0,22.56,0,0,0,20
3,1,0,0,16.77,0,0,0,20
4,4,0,0,10.51,0,0,0,20
5,6,0,2,12.18,0,0,1,20
6,6,0,0,6.35,0,0,0,20
7,4,0,1,5.93,0,0,0,20
8,3,0,1,15.95,0,0,0,20
9,3,0,3,16.61,0,0,2,20
10,3,0,2,14.85,0,0,0,20
11,1,0,3,21.55,0,0,1,20
12,1,0,2,18.94,0,0,1,20
13,6,0,1,9.38,0,0,1,20
14,6,0,3,12.45,0,0,1,20
15,1,0,1,18.88,0,0,1,20
16,3,0,4,19.97,1,0,0,20
17,4,0,2,8.66,2,0,0,20
18,4,0,3,21.46,3,0,0,20
19,2,0,0,5.52,4,0,0,20
20,2,0,1,6.56,5,0,0,20
21,2,0,2,16.36,6,0,0,20
22,2,0,3,13.37,7,0,0,20
23,2,0,4,18.9,8,0,0,20
24,5,0,0,18.85,9,0,0,20
25,5,0,1,13.8,10,0,0,20
